Instances,Source,feature_D,feature_C,feature_fsr,feature_po_n,feature_upo_n,feature_cpo_upo_n,feature_GD_cpo_upo,feature_cover_cpo_upo,feature_uhv,feature_hv,feature_hv_uhv_n,feature_corr_obj,feature_corr_cobj_min,feature_corr_cobj_max,feature_corr_cf,feature_piz_ob_min,feature_piz_ob_max,feature_piz_f,feature_ps_dist_max,feature_ps_dist_mean,feature_ps_dist_iqr_mean,feature_pf_dist_max,feature_pf_dist_mean,feature_pf_dist_iqr_mean,feature_dist_c_corr,feature_mean_f,feature_std_f,feature_max_f,feature_skew_f,feature_kurt_f,feature_kurt_avg,feature_kurt_min,feature_kurt_max,feature_kurt_rnge,feature_skew_avg,feature_skew_min,feature_skew_max,feature_skew_rnge,feature_min_cv,feature_skew_cv,feature_kurt_cv,feature_f_mdl_r2,feature_f_range_coeff,feature_pop_cv_mdl_r2,feature_pop_cv_range_coeff,feature_sup_avg_rws,feature_inf_avg_rws,feature_inc_avg_rws,feature_lnd_avg_rws,feature_dist_x_avg_rws,feature_dist_f_avg_rws,feature_dist_c_avg_rws,feature_dist_f_c_avg_rws,feature_dist_f_dist_x_avg_rws,feature_dist_c_dist_x_avg_rws,feature_dist_f_c_dist_x_avg_rws,feature_nhv_avg_rws,feature_nuhv_avg_rws,feature_nfronts_avg_rws,feature_ncv_avg_rws,feature_nncv_avg_rws,feature_bncv_avg_rws,feature_bhv_avg_rws,feature_sup_r1_rws,feature_inf_r1_rws,feature_inc_r1_rws,feature_lnd_r1_rws,feature_dist_x_r1_rws,feature_dist_f_r1_rws,feature_dist_c_r1_rws,feature_dist_f_c_r1_rws,feature_dist_f_dist_x_r1_rws,feature_dist_c_dist_x_r1_rws,feature_dist_f_c_dist_x_r1_rws,feature_nhv_r1_rws,feature_nuhv_r1_rws,feature_nfronts_r1_rws,feature_ncv_r1_rws,feature_nncv_r1_rws,feature_bncv_r1_rws,feature_bhv_r1_rws,feature_rfbx_rws
DASCMOP5_14,DASCMOP5,5,11,0.000707516,0.000333734,0.000440529,0.955555556,0.275276536,0.213888889,0.117629055,0.044681184,0.414061973,0.993062531,0.966484265,0.968435398,0.962972398,0.043048325,0.045364437,0.102813376,0.221914117,0.113595934,0.196649196,0.157301889,0.074305031,0.134385448,-0.016019739,253.4984315,128.6842858,515.5333333,0.033581328,2.020740259,2.621249316,2.617166923,2.625331708,0.008164785,0.025738105,0.023068084,0.028408127,0.005340044,0.002660985,0.93691016,3.616162797,0.003615432,62.28160828,0.001501095,4.620071841,0.477342144,0.522657856,0,0.093994126,0.139101481,2.024317623,10.30606865,10.52204376,14.90318254,75.90379359,77.49337178,0.000114855,0.000741165,11,15.65287338,14.94510498,2.664280355,0.000687853,-0.010194241,-0.010194241,0,-0.000532547,0.020569909,0.003456045,0.011853677,0.011907051,0.005241229,0.00561092,0.005811749,-0.001563648,0.004215408,0,-0.003545073,-0.01034425,-0.019398648,0.004051376,0.001468429
DASCMOP5_15,DASCMOP5,5,11,0.000587372,0.000380457,0.000440529,1.036111111,0.322018803,0.130555556,0.117629055,0.032629636,0.256635686,0.993062531,0.966493386,0.96844776,0.962979968,0.043048325,0.045364437,0.102813376,0.273662304,0.142432404,0.246490626,0.205029435,0.098868643,0.18525181,-0.0157322,253.4984315,128.6842858,515.5333333,0.033581328,2.020740259,2.621249316,2.617166923,2.625331708,0.008164785,0.025738105,0.023068084,0.028408127,0.005340044,0.001335119,0.936801535,3.616063557,0.003615432,62.28160828,0.00150134,4.622969995,0.477011747,0.522988253,0,0.094045521,0.139101481,2.024317623,10.30635327,10.52232048,14.90318254,75.90556728,77.49509569,7.74E-05,0.000741165,11,15.65351407,14.94489828,2.664528637,0.000662734,-0.010006297,-0.010006297,0,0.004771931,0.020569909,0.003456045,0.01200041,0.012033272,0.005241229,0.005733825,0.005916417,-0.001119978,0.004215408,0,-0.003510804,-0.010372447,-0.019269707,0.005365047,0.000734214
DASCMOP5_1,DASCMOP5,5,11,0.003016954,0.000360433,0.000440529,1.077777778,0.137239848,0.275,0.117629055,0.061658043,0.565786633,0.993062531,0.966610882,0.968527133,0.96303068,0.043048325,0.045364437,0.102813376,0.263781688,0.13334598,0.241011427,0.183024906,0.08946739,0.170177167,-0.01049418,253.4984315,128.6842858,515.5333333,0.033581328,2.020740259,2.621249316,2.617166923,2.625331708,0.008164785,0.025738105,0.023068084,0.028408127,0.005340044,0,0.936283956,3.615890315,0.003615432,62.28160828,0.001502687,4.610876113,0.477187959,0.522790015,2.20E-05,0.094162996,0.139101481,2.024317623,10.30744185,10.52321192,14.90318254,75.9123894,77.5005558,0.000297366,0.000741165,10.99970631,15.65445925,14.94518189,2.652131415,0.000675033,-0.010924574,-0.010911909,-0.000221237,0.003485045,0.020569909,0.003456045,0.01199789,0.012035068,0.005241229,0.005859571,0.00603516,0.022694738,0.004215408,-0.000294982,-0.003582123,-0.010465092,-0.021511511,0.008949857,0.004258443
DASCMOP5_2,DASCMOP5,5,11,0.003323989,0.000347083,0.000440529,0.952777778,0.108743906,0.341666667,0.117629055,0.068224281,0.600760731,0.993062531,0.966668128,0.9686077,0.963076601,0.043048325,0.045364437,0.102813376,0.182388949,0.097865509,0.154102815,0.154037023,0.071982521,0.122823377,-0.018350039,253.4984315,128.6842858,515.5333333,0.033581328,2.020740259,2.621249316,2.617166923,2.625331708,0.008164785,0.025738105,0.023068084,0.028408127,0.005340044,0,0.935662596,3.615140572,0.003615432,62.28160828,0.001502111,4.618933073,0.476901615,0.523098385,0,0.094038179,0.139101481,2.024317623,10.3095142,10.52515894,14.90318254,75.92934181,77.51648416,0.00028005,0.000741165,11,15.65224512,14.94346382,2.64575982,0.000662108,-0.008753258,-0.008753258,0,0.003218598,0.020569909,0.003456045,0.011669811,0.011732382,0.005241229,0.005541066,0.005747933,-0.00222939,0.004215408,0,-0.003593999,-0.010289114,-0.019170217,0.005307134,0.006167401
DASCMOP5_3,DASCMOP5,5,11,0.003537578,0.000373782,0.000440529,0.997222222,0.105315216,0.419444444,0.117629055,0.07944239,0.719411038,0.993062531,0.966683709,0.968629568,0.963083712,0.043048325,0.045364437,0.102813376,0.250960846,0.128109032,0.222183732,0.212318499,0.102182162,0.184742204,-0.015975612,253.4984315,128.6842858,515.5333333,0.033581328,2.020740259,2.621249316,2.617166923,2.625331708,0.008164785,0.025738105,0.023068084,0.028408127,0.005340044,0,0.935579012,3.615044198,0.003615432,62.28160828,0.001505094,4.625496211,0.476820852,0.523179148,0,0.094295154,0.139101481,2.024317623,10.30987387,10.52549436,14.90318254,75.93186176,77.5188402,0.000342816,0.000741165,10.99985316,15.6537074,14.94303033,2.643781454,0.000695706,-0.011177098,-0.011177098,0,0.013838617,0.020569909,0.003456045,0.01189186,0.011929892,0.005241229,0.005621447,0.005809861,-0.000942865,0.004215408,-0.000147491,-0.003696563,-0.010357901,-0.019314521,0.002824239,0.004552129
DASCMOP5_4,DASCMOP5,5,11,0.003530904,0.000387131,0.000440529,1.105555556,0.105424453,0.405555556,0.117629055,0.078285835,0.711006992,0.993062531,0.966670553,0.968619593,0.963080116,0.043048325,0.045364437,0.102813376,0.317276224,0.155375123,0.272656187,0.262367546,0.124121494,0.227591187,-0.017499245,253.4984315,128.6842858,515.5333333,0.033581328,2.020740259,2.621249316,2.617166923,2.625331708,0.008164785,0.025738105,0.023068084,0.028408127,0.005340044,0,0.935607852,3.615036937,0.003615432,62.28160828,0.001502502,4.621927838,0.47736417,0.522628488,7.34E-06,0.093994126,0.139101481,2.024317623,10.30980911,10.52543539,14.90318254,75.93119892,77.51820846,0.000342032,0.000741165,10.99977974,15.65090006,14.94300201,2.643062479,0.000670571,-0.010062558,-0.010045356,-7.37E-05,2.55E-05,0.020569909,0.003456045,0.011768333,0.011827636,0.005241229,0.005538732,0.005746321,-0.005538726,0.004215408,-0.000221237,-0.003545632,-0.010329463,-0.019636985,0.008022912,0.00660793
DASCMOP5_5,DASCMOP5,5,11,0.003537578,0.000460553,0.000440529,1.322222222,0.130477492,0.344444444,0.117629055,0.069796948,0.619551212,0.993062531,0.966681696,0.968634943,0.963088914,0.043048325,0.045364437,0.102813376,0.341043513,0.170995843,0.271370667,0.292998113,0.136129331,0.232886239,-0.019591186,253.4984315,128.6842858,515.5333333,0.033581328,2.020740259,2.621249316,2.617166923,2.625331708,0.008164785,0.025738105,0.023068084,0.028408127,0.005340044,0,0.935482496,3.614926155,0.003615432,62.28160828,0.001502707,4.625498141,0.476982379,0.523017621,0,0.094096916,0.139101481,2.024317623,10.31013487,10.52574909,14.90318254,75.93329434,77.52022147,0.00031492,0.000741165,10.99977974,15.65168101,14.94276935,2.643120778,0.000663335,-0.01013591,-0.01013591,0,0.003968653,0.020569909,0.003456045,0.011966383,0.012001427,0.005241229,0.005704156,0.005889414,0.004296829,0.004215408,-0.000221237,-0.003509381,-0.010386113,-0.019827117,0.008652923,0.004845815
DASCMOP5_6,DASCMOP5,5,11,0.001995728,0.000387131,0.000440529,1.111111111,0.146494386,0.252777778,0.117629055,0.060534124,0.548160235,0.993062531,0.966565002,0.968482766,0.963004132,0.043048325,0.045364437,0.102813376,0.274736179,0.139843873,0.241898147,0.183345244,0.087057785,0.159583572,-0.014826103,253.4984315,128.6842858,515.5333333,0.033581328,2.020740259,2.621249316,2.617166923,2.625331708,0.008164785,0.025738105,0.023068084,0.028408127,0.005340044,0,0.936617145,3.616170067,0.003615432,62.28160828,0.001502584,4.610966191,0.477195301,0.522782673,2.20E-05,0.094133627,0.139101481,2.024317623,10.30649437,10.52234575,14.90318254,75.90553192,77.49428809,0.000275161,0.000741165,10.99977974,15.65489155,14.94571282,2.657545821,0.000679699,-0.011022132,-0.011009468,-0.000221237,0.001117798,0.020569909,0.003456045,0.011998683,0.012035979,0.005241229,0.005858963,0.006034713,0.011067026,0.004215408,-0.000221237,-0.003584231,-0.010463647,-0.021361417,0.00551925,0.002643172
DASCMOP5_7,DASCMOP5,5,11,0.002075824,0.000333734,0.000440529,0.883333333,0.131319026,0.294444444,0.117629055,0.067792113,0.595933331,0.993062531,0.966620093,0.96856085,0.963048841,0.043048325,0.045364437,0.102813376,0.167501077,0.087691834,0.139904194,0.147750142,0.067757204,0.119119353,-0.015267395,253.4984315,128.6842858,515.5333333,0.033581328,2.020740259,2.621249316,2.617166923,2.625331708,0.008164785,0.025738105,0.023068084,0.028408127,0.005340044,0,0.936010746,3.615432318,0.003615432,62.28160828,0.001501754,4.618862401,0.476894273,0.523105727,0,0.094030837,0.139101481,2.024317623,10.30852416,10.52425554,14.90318254,75.92207809,77.50986006,0.000267129,0.000741165,11,15.65271679,14.94401803,2.651476583,0.000662108,-0.008844357,-0.008844357,0,0.001728803,0.020569909,0.003456045,0.011686844,0.011747877,0.005241229,0.005559638,0.005764683,-0.004799395,0.004215408,0,-0.003586424,-0.010285344,-0.018943201,0.005307134,0.004111601
DASCMOP5_8,DASCMOP5,5,11,0.002309438,0.000387131,0.000440529,1.033333333,0.118283803,0.372222222,0.117629055,0.078271839,0.705419667,0.993062531,0.966634825,0.968581774,0.963055439,0.043048325,0.045364437,0.102813376,0.231341175,0.120192986,0.200434706,0.195047442,0.091707239,0.164884805,-0.014468561,253.4984315,128.6842858,515.5333333,0.033581328,2.020740259,2.621249316,2.617166923,2.625331708,0.008164785,0.025738105,0.023068084,0.028408127,0.005340044,0,0.935934602,3.615342181,0.003615432,62.28160828,0.001504839,4.625222321,0.476842878,0.523157122,0,0.094273128,0.139101481,2.024317623,10.30886424,10.52457219,14.90318254,75.92453807,77.51215518,0.000327312,0.000741165,10.99992658,15.65412857,14.94359606,2.649550753,0.000695375,-0.011121572,-0.011121572,0,0.012785594,0.020569909,0.003456045,0.011898793,0.011936924,0.005241229,0.005631487,0.005819366,-0.000405159,0.004215408,-7.37E-05,-0.003697935,-0.010353169,-0.019121783,0.002876104,0.002643172
DASCMOP5_9,DASCMOP5,5,11,0.002316113,0.000400481,0.000440529,1.116666667,0.111082208,0.394444444,0.117629055,0.078041107,0.708872454,0.993062531,0.966621391,0.968571652,0.96305161,0.043048325,0.045364437,0.102813376,0.287802825,0.141967659,0.225566058,0.237875867,0.108140136,0.185674368,-0.011730104,253.4984315,128.6842858,515.5333333,0.033581328,2.020740259,2.621249316,2.617166923,2.625331708,0.008164785,0.025738105,0.023068084,0.028408127,0.005340044,0,0.935966066,3.615337105,0.003615432,62.28160828,0.001502186,4.621671706,0.477334802,0.522657856,7.34E-06,0.094001468,0.139101481,2.024317623,10.30879186,10.52450579,14.90318254,75.92377583,77.51142861,0.00032916,0.000741165,10.99985316,15.65149034,14.94357231,2.648854198,0.000681415,-0.010245452,-0.010228249,-7.37E-05,0.001985895,0.020569909,0.003456045,0.011798277,0.011855199,0.005241229,0.005563221,0.00576833,-0.005103688,0.004215408,-0.000147491,-0.003544227,-0.010333966,-0.019506617,0.007188857,0.003524229
DASCMOP6_10,DASCMOP6,5,11,0.001334935,0.000447203,0.000533974,1.122063492,0.143325162,0.275079365,0.084060909,0.043455288,0.558541824,0.985826404,0.962301009,0.966623877,0.962992537,0.04206381,0.043048325,0.120658123,0.319280891,0.162851381,0.23869611,0.280147665,0.129165654,0.211419636,-0.016448609,283.1109665,155.01677,597.6,0.100856017,1.963106086,2.624821573,2.617656319,2.631986826,0.014330506,0.025267687,0.021689008,0.028846366,0.007157358,0,0.93587773,3.615256303,0.001858126,65.3575395,0.001502452,4.624402124,0.476975037,0.523024963,0,0.094067548,0.139101481,2.036935253,10.30901342,10.53013247,14.99593568,75.92501113,77.55233127,0.000179737,0.000468739,10.99992658,15.65222837,14.94339597,2.649552056,0.000419564,-0.010357521,-0.010357521,0,0.002810869,0.020569909,0.003880396,0.011965996,0.012043527,0.005620044,0.005709599,0.005946588,0.00237345,0.00310157,-7.37E-05,-0.003534847,-0.010379958,-0.019589735,0.00685538,0.001321586
DASCMOP6_11,DASCMOP6,5,11,0.000393806,0.000320384,0.000533974,0.736190476,0.285486641,0.062301587,0.084060909,0.01366398,0.188379253,0.985826404,0.962144491,0.966451293,0.962924661,0.04206381,0.043048325,0.120658123,0.167540267,0.085867497,0.137311882,0.11162588,0.052359453,0.08618866,-0.013302008,283.1109665,155.01677,597.6,0.100856017,1.963106086,2.624821573,2.617656319,2.631986826,0.014330506,0.025267687,0.021689008,0.028846366,0.007157358,0.004175275,0.93732897,3.616795676,0.001858126,65.3575395,0.00150159,4.609778299,0.477151248,0.522848752,0,0.094148311,0.139101481,2.036935253,10.30443752,10.52585762,14.99593568,75.89037152,77.5199893,3.40E-05,0.000468739,11,15.65586698,14.94686874,2.669093582,0.000427301,-0.010985664,-0.010985664,0,0.003706448,0.020569909,0.003880396,0.012013807,0.012088631,0.005620044,0.005853594,0.006080027,-0.001956762,0.00310157,0,-0.003623806,-0.010466153,-0.021304038,0.003612267,0.000293686
DASCMOP6_12,DASCMOP6,5,11,0.000440529,0.00030036,0.000533974,0.742539683,0.286615411,0.052777778,0.084060909,0.012765276,0.15712507,0.985826404,0.96216138,0.966500571,0.962933015,0.04206381,0.043048325,0.120658123,0.144547447,0.073555436,0.125200948,0.086180952,0.040260768,0.071390909,-0.018006136,283.1109665,155.01677,597.6,0.100856017,1.963106086,2.624821573,2.617656319,2.631986826,0.014330506,0.025267687,0.021689008,0.028846366,0.007157358,0.003250819,0.936763792,3.616088075,0.001858126,65.3575395,0.00150103,4.617273752,0.476901615,0.523098385,0,0.094030837,0.139101481,2.036935253,10.30635139,10.52771206,14.99593568,75.9060437,77.5351559,3.06E-05,0.000468739,11,15.65382707,14.94523898,2.663792139,0.000424824,-0.00906515,-0.00906515,0,0.00244733,0.020569909,0.003880396,0.011735837,0.01183069,0.005620044,0.00561217,0.005860344,-0.001665433,0.00310157,0,-0.003622341,-0.010310033,-0.019000278,0.00412567,0.000440529
DASCMOP6_13,DASCMOP6,5,11,0.000440529,0.000327059,0.000533974,0.828650794,0.311558766,0.057539683,0.084060909,0.01018701,0.159919174,0.985826404,0.96217703,0.966510891,0.962933297,0.04206381,0.043048325,0.120658123,0.164504165,0.083898309,0.134845224,0.117543566,0.054696699,0.095686736,-0.013934047,283.1109665,155.01677,597.6,0.100856017,1.963106086,2.624821573,2.617656319,2.631986826,0.014330506,0.025267687,0.021689008,0.028846366,0.007157358,0.003676988,0.936716765,3.616023672,0.001858126,65.3575395,0.001503726,4.623224644,0.47681351,0.52318649,0,0.094273128,0.139101481,2.036935253,10.30661362,10.52796128,14.99593568,75.90794761,77.53696286,2.63E-05,0.000468739,11,15.65509803,14.94486295,2.662279859,0.000428978,-0.01129554,-0.01129554,0,0.009614038,0.020569909,0.003880396,0.011922839,0.012000431,0.005620044,0.00564928,0.00588638,-0.001790674,0.00310157,0,-0.003724198,-0.010373482,-0.019338987,-0.000234248,0.000587372
DASCMOP6_14,DASCMOP6,5,11,0.00031371,0.000320384,0.000533974,0.813968254,0.310245456,0.054761905,0.084060909,0.008339986,0.121247441,0.985826404,0.96216682,0.966494215,0.962930851,0.04206381,0.043048325,0.120658123,0.165372285,0.083545513,0.142310668,0.10247732,0.048934658,0.087391343,-0.020943697,283.1109665,155.01677,597.6,0.100856017,1.963106086,2.624821573,2.617656319,2.631986826,0.014330506,0.025267687,0.021689008,0.028846366,0.007157358,0.009684938,0.93677122,3.616036562,0.001858126,65.3575395,0.001501031,4.619798446,0.477312775,0.522687225,0,0.094016153,0.139101481,2.036935253,10.3064738,10.52783376,14.99593568,75.90672108,77.53581194,1.82E-05,0.000468739,11,15.65264865,14.94487406,2.661963451,0.000421714,-0.010276386,-0.010276386,0,0.000625164,0.020569909,0.003880396,0.011841442,0.011932922,0.005620044,0.005601052,0.005851688,-0.001360242,0.00310157,0,-0.003592138,-0.010342935,-0.019277832,0.006505669,0.000440529
DASCMOP6_15,DASCMOP6,5,11,0.000387131,0.000327059,0.000533974,0.838968254,0.284449571,0.062301587,0.084060909,0.010344553,0.148904676,0.985826404,0.962185711,0.966508915,0.962941529,0.04206381,0.043048325,0.120658123,0.169513912,0.08527386,0.146997129,0.11343728,0.05390549,0.093569203,-0.014775447,283.1109665,155.01677,597.6,0.100856017,1.963106086,2.624821573,2.617656319,2.631986826,0.014330506,0.025267687,0.021689008,0.028846366,0.007157358,0.006003477,0.936625762,3.615908959,0.001858126,65.3575395,0.001501593,4.622492983,0.476960352,0.523039648,0,0.094060206,0.139101481,2.036935253,10.30685807,10.52819886,14.99593568,75.90913457,77.53809604,2.60E-05,0.000468739,11,15.65323842,14.94461132,2.661706458,0.000413594,-0.010168856,-0.010168856,0,0.003423795,0.020569909,0.003880396,0.011987389,0.012064263,0.005620044,0.005718236,0.005954659,-0.001735959,0.00310157,0,-0.003554581,-0.010381002,-0.019335807,0.006883261,0.000587372
DASCMOP6_1,DASCMOP6,5,11,0.002222667,0.000447203,0.000533974,1.017619048,0.157095364,0.255396825,0.084060909,0.04048734,0.515287586,0.985826404,0.96230145,0.966608548,0.962993985,0.04206381,0.043048325,0.120658123,0.315074802,0.16549395,0.267042423,0.302544596,0.142400294,0.24689414,-0.020005242,283.1109665,155.01677,597.6,0.100856017,1.963106086,2.624821573,2.617656319,2.631986826,0.014330506,0.025267687,0.021689008,0.028846366,0.007157358,0,0.936300215,3.615903375,0.001858126,65.3575395,0.001502664,4.610848774,0.477195301,0.522804699,0,0.094170338,0.139101481,2.036935253,10.30739639,10.52851419,14.99593568,75.91206201,77.53945234,0.000176312,0.000468739,10.99977974,15.65447689,14.9452071,2.65237299,0.000423693,-0.010931862,-0.010931862,0,0.002623404,0.020569909,0.003880396,0.011998534,0.012075193,0.005620044,0.005860962,0.006085925,0.01523636,0.00310157,-0.000221237,-0.003583709,-0.010464701,-0.021495473,0.006204668,0.002936858
DASCMOP6_2,DASCMOP6,5,11,0.002509678,0.000393806,0.000533974,0.919285714,0.130556198,0.253650794,0.084060909,0.044873595,0.553616232,0.985826404,0.962325204,0.966665699,0.963005641,0.04206381,0.043048325,0.120658123,0.264521621,0.136616298,0.226756892,0.224683147,0.107952829,0.195663777,-0.0243721,283.1109665,155.01677,597.6,0.100856017,1.963106086,2.624821573,2.617656319,2.631986826,0.014330506,0.025267687,0.021689008,0.028846366,0.007157358,0,0.935679822,3.615154239,0.001858126,65.3575395,0.001502114,4.61887877,0.476901615,0.523098385,0,0.094038179,0.139101481,2.036935253,10.30946558,10.53051275,14.99593568,75.92898532,77.5557752,0.000172858,0.000468739,11,15.65226521,14.94349065,2.646056532,0.000422189,-0.008753258,-0.008753258,0,0.003218598,0.020569909,0.003880396,0.011671761,0.011773633,0.005620044,0.005544206,0.00580008,-0.000204887,0.00310157,0,-0.003595114,-0.010290409,-0.019186044,0.003999115,0.004992658
DASCMOP6_3,DASCMOP6,5,11,0.002549726,0.000447203,0.000533974,1.111825397,0.106294559,0.34452381,0.084060909,0.053155763,0.686659081,0.985826404,0.962347004,0.96668116,0.963008278,0.04206381,0.043048325,0.120658123,0.29055904,0.148460981,0.230261373,0.272850966,0.129033078,0.224995655,-0.020238533,283.1109665,155.01677,597.6,0.100856017,1.963106086,2.624821573,2.617656319,2.631986826,0.014330506,0.025267687,0.021689008,0.028846366,0.007157358,0,0.935596958,3.615058516,0.001858126,65.3575395,0.001505048,4.625402104,0.476820852,0.523179148,0,0.094302496,0.139101481,2.036935253,10.30982363,10.53084746,14.99593568,75.93149575,77.5581216,0.000207331,0.000468739,10.99977974,15.6537269,14.94305822,2.644077005,0.000442052,-0.011177098,-0.011177098,0,0.010417743,0.020569909,0.003880396,0.01189477,0.011974319,0.005620044,0.00562433,0.005863705,-0.005089759,0.00310157,-0.000221237,-0.003697441,-0.010359004,-0.019322561,-0.000429709,0.003230543
DASCMOP6_4,DASCMOP6,5,11,0.002576425,0.000473902,0.000533974,1.127698413,0.13495607,0.383730159,0.084060909,0.052780067,0.640924908,0.985826404,0.962340193,0.96666806,0.96300748,0.04206381,0.043048325,0.120658123,0.374828685,0.1913271,0.295969898,0.361864093,0.16837515,0.283067858,-0.015345695,283.1109665,155.01677,597.6,0.100856017,1.963106086,2.624821573,2.617656319,2.631986826,0.014330506,0.025267687,0.021689008,0.028846366,0.007157358,0,0.935625364,3.615050947,0.001858126,65.3575395,0.001502453,4.621860789,0.477371512,0.522628488,0,0.094008811,0.139101481,2.036935253,10.30975997,10.53078845,14.99593568,75.93084143,77.55748356,0.000211872,0.000468739,10.99963289,15.65092669,14.9430292,2.64334146,0.000428526,-0.010020024,-0.010020024,0,-0.00272803,0.020569909,0.003880396,0.011771397,0.011870253,0.005620044,0.005542019,0.005799523,-0.005087759,0.00310157,-0.000368728,-0.003548757,-0.010330105,-0.019618421,0.006459747,0.004552129
DASCMOP6_5,DASCMOP6,5,11,0.002636497,0.000493926,0.000533974,1.200952381,0.132538867,0.31952381,0.084060909,0.048283032,0.615797326,0.985826404,0.962356349,0.96667919,0.963016804,0.04206381,0.043048325,0.120658123,0.36624437,0.187708797,0.262876405,0.316627592,0.144406128,0.230457404,-0.019918196,283.1109665,155.01677,597.6,0.100856017,1.963106086,2.624821573,2.617656319,2.631986826,0.014330506,0.025267687,0.021689008,0.028846366,0.007157358,0,0.935500051,3.614940203,0.001858126,65.3575395,0.001502688,4.625399854,0.476982379,0.523017621,0,0.094104258,0.139101481,2.036935253,10.31008536,10.53110146,14.99593568,75.93292807,77.55948383,0.000200068,0.000468739,10.99970631,15.65170358,14.94279667,2.643393741,0.000422837,-0.01013591,-0.01013591,0,0.004075303,0.020569909,0.003880396,0.011966316,0.012042982,0.005620044,0.005705818,0.005942684,0.002182421,0.00310157,-0.000294982,-0.003511427,-0.010385693,-0.019831696,0.006794867,0.003230543
DASCMOP6_6,DASCMOP6,5,11,0.001181418,0.000440529,0.000533974,1.000952381,0.16562594,0.212619048,0.084060909,0.036037785,0.456139243,0.985826404,0.96225298,0.966559763,0.962972682,0.04206381,0.043048325,0.120658123,0.332946961,0.170852277,0.277759166,0.301143963,0.141022065,0.242440448,-0.022147962,283.1109665,155.01677,597.6,0.100856017,1.963106086,2.624821573,2.617656319,2.631986826,0.014330506,0.025267687,0.021689008,0.028846366,0.007157358,0,0.936629367,3.616181337,0.001858126,65.3575395,0.001502366,4.61066707,0.477180617,0.522819383,0,0.094148311,0.139101481,2.036935253,10.30646068,10.52766903,14.99593568,75.90521233,77.53326929,0.000149717,0.000468739,10.99992658,15.65489043,14.94573039,2.657722744,0.000434164,-0.011089262,-0.011089262,0,0.00070133,0.020569909,0.003880396,0.011993768,0.012070505,0.005620044,0.005854216,0.006080116,0.00587698,0.00310157,-7.37E-05,-0.003601733,-0.010462058,-0.021466397,0.003504504,0.001321586
DASCMOP6_7,DASCMOP6,5,11,0.001194767,0.000373782,0.000533974,0.893174603,0.140071931,0.225873016,0.084060909,0.037420986,0.468726762,0.985826404,0.962272668,0.966612516,0.962982446,0.04206381,0.043048325,0.120658123,0.215921263,0.111360382,0.188928789,0.201892188,0.097587744,0.180437993,-0.026116821,283.1109665,155.01677,597.6,0.100856017,1.963106086,2.624821573,2.617656319,2.631986826,0.014330506,0.025267687,0.021689008,0.028846366,0.007157358,0,0.936040086,3.615455491,0.001858126,65.3575395,0.001501924,4.618450041,0.476886931,0.523113069,0,0.094030837,0.139101481,2.036935253,10.3084405,10.52958669,14.99593568,75.92142784,77.54895418,0.000148794,0.000468739,11,15.65275072,14.94406245,2.651963421,0.000430284,-0.009039447,-0.009039447,0,0.002937359,0.020569909,0.003880396,0.011688814,0.011788501,0.005620044,0.005568719,0.00582162,-6.19E-05,0.00310157,0,-0.00361175,-0.010298881,-0.019181589,0.004005566,0.001908957
DASCMOP6_8,DASCMOP6,5,11,0.001288213,0.000427179,0.000533974,1.07015873,0.120757906,0.282301587,0.084060909,0.045487223,0.584318238,0.985826404,0.962291965,0.966626057,0.962984161,0.04206381,0.043048325,0.120658123,0.261112133,0.134530094,0.207147281,0.232790035,0.109734308,0.18790565,-0.021108844,283.1109665,155.01677,597.6,0.100856017,1.963106086,2.624821573,2.617656319,2.631986826,0.014330506,0.025267687,0.021689008,0.028846366,0.007157358,0,0.935971365,3.615372405,0.001858126,65.3575395,0.001504679,4.624745153,0.476828194,0.523171806,0,0.094273128,0.139101481,2.036935253,10.30876204,10.52988813,14.99593568,75.92371213,77.55109186,0.000165218,0.000468739,10.99992658,15.65416703,14.94365234,2.650149536,0.000442052,-0.01109119,-0.01109119,0,0.012855826,0.020569909,0.003880396,0.011901884,0.01198083,0.005620044,0.005632346,0.00587082,-0.004551383,0.00310157,-7.37E-05,-0.00371064,-0.010364407,-0.019279257,-0.000429709,0.001321586
DASCMOP6_9,DASCMOP6,5,11,0.00122814,0.000453878,0.000533974,1.084920635,0.142158692,0.317619048,0.084060909,0.047808918,0.578010333,0.985826404,0.96228362,0.966611304,0.962982597,0.04206381,0.043048325,0.120658123,0.357531528,0.183166595,0.280271167,0.340087116,0.158272216,0.263861274,-0.014030431,283.1109665,155.01677,597.6,0.100856017,1.963106086,2.624821573,2.617656319,2.631986826,0.014330506,0.025267687,0.021689008,0.028846366,0.007157358,0,0.936011923,3.615374602,0.001858126,65.3575395,0.001502053,4.621276159,0.477334802,0.522665198,0,0.094008811,0.139101481,2.036935253,10.30866375,10.52979733,14.99593568,75.92279257,77.5502117,0.000182968,0.000468739,10.99992658,15.65153409,14.9436419,2.649581293,0.000433485,-0.010063777,-0.010063777,0,-0.000849785,0.020569909,0.003880396,0.011798504,0.011894082,0.005620044,0.005568229,0.00582239,-0.004660894,0.00310157,-7.37E-05,-0.003574535,-0.010333225,-0.019464213,0.006383554,0.001615272
